Created as New Dataset,
nm,A
2500.0,0.8451
2490.0,0.8935
2480.0,0.8928
2470.0,0.8655
2460.0,0.8438
2450.0,0.8105
2440.0,0.7811
2430.0,0.7562
2420.0,0.7389
2410.0,0.7295
2400.0,0.7245
2390.0,0.7253
2380.0,0.7293
2370.0,0.7348
2360.0,0.7401
2350.0,0.7472
2340.0,0.7495
2330.0,0.7463
2320.0,0.7338
2310.0,0.7161
2300.0,0.7004
2290.0,0.6946
2280.0,0.6974
2270.0,0.6910
2260.0,0.6669
2250.0,0.6433
2240.0,0.6278
2230.0,0.6213
2220.0,0.6208
2210.0,0.6243
2200.0,0.6302
2190.0,0.6374
2180.0,0.6460
2170.0,0.6549
2160.0,0.6650
2150.0,0.6766
2140.0,0.6904
2130.0,0.7069
2120.0,0.7236
2110.0,0.7353
2100.0,0.7384
2090.0,0.7344
2080.0,0.7247
2070.0,0.7089
2060.0,0.6881
2050.0,0.6662
2040.0,0.6456
2030.0,0.6311
2020.0,0.6239
2010.0,0.6240
2000.0,0.6304
1990.0,0.6417
1980.0,0.6565
1970.0,0.6736
1960.0,0.6923
1950.0,0.7107
1940.0,0.7258
1930.0,0.7304
1920.0,0.7152
1910.0,0.6792
1900.0,0.6329
1890.0,0.5950
1880.0,0.5721
1870.0,0.5597
1860.0,0.5553
1850.0,0.5555
1840.0,0.5581
1830.0,0.5619
1820.0,0.5647
1810.0,0.5666
1800.0,0.5684
1790.0,0.5700
1780.0,0.5711
1770.0,0.5711
1760.0,0.5700
1750.0,0.5683
1740.0,0.5667
1730.0,0.5657
1720.0,0.5653
1710.0,0.5651
1700.0,0.5641
1690.0,0.5620
1680.0,0.5604
1670.0,0.5607
1660.0,0.5632
1650.0,0.5673
1640.0,0.5725
1630.0,0.5785
1620.0,0.5856
1610.0,0.5940
1600.0,0.6031
1590.0,0.6108
1580.0,0.6162
1570.0,0.6200
1560.0,0.6237
1550.0,0.6274
1540.0,0.6308
1530.0,0.6340
1520.0,0.6379
1510.0,0.6433
1500.0,0.6491
1490.0,0.6535
1480.0,0.6549
1470.0,0.6526
1460.0,0.6475
1450.0,0.6413
1440.0,0.6332
1430.0,0.6217
1420.0,0.6062
1410.0,0.5896
1400.0,0.5760
1390.0,0.5679
1380.0,0.5639
1370.0,0.5618
1360.0,0.5597
1350.0,0.5579
1340.0,0.5568
1330.0,0.5562
1320.0,0.5561
1310.0,0.5564
1300.0,0.5573
1290.0,0.5587
1280.0,0.5604
1270.0,0.5619
1260.0,0.5632
1250.0,0.5646
1240.0,0.5662
1230.0,0.5681
1220.0,0.5696
1210.0,0.5704
1200.0,0.5706
1190.0,0.5701
1180.0,0.5693
1170.0,0.5689
1160.0,0.5685
1150.0,0.5682
1140.0,0.5681
1130.0,0.5685
1120.0,0.5694
1110.0,0.5707
1100.0,0.5719
1090.0,0.5731
1080.0,0.5744
1070.0,0.5756
1060.0,0.5768
1050.0,0.5779
1040.0,0.5791
1030.0,0.5804
1020.0,0.5816
1010.0,0.5828
1000.0,0.5838
990.0,0.5848
980.0,0.5857
970.0,0.5864
960.0,0.5871
950.0,0.5880
940.0,0.5889
930.0,0.5900
920.0,0.5912
910.0,0.5922
900.0,0.5931
890.0,0.5940
880.0,0.5949
870.0,0.5960
860.0,0.5961
850.0,0.5982
840.0,0.6003
830.0,0.6014
820.0,0.6038
810.0,0.6053
800.0,0.6071
790.0,0.6083
780.0,0.6091
770.0,0.6109
760.0,0.6131
750.0,0.6145
740.0,0.6166
730.0,0.6182
720.0,0.6201
710.0,0.6225
700.0,0.6240
690.0,0.6256
680.0,0.6279
670.0,0.6303
660.0,0.6320
650.0,0.6336
640.0,0.6362
630.0,0.6391
620.0,0.6418
610.0,0.6448
600.0,0.6477
590.0,0.6507
580.0,0.6543
570.0,0.6582
560.0,0.6623
550.0,0.6668
540.0,0.6726
530.0,0.6827
520.0,0.7030
510.0,0.7442
500.0,0.8200
490.0,0.9394
480.0,1.0977
470.0,1.2768
460.0,1.4567
450.0,1.6247
440.0,1.7721
430.0,1.8815
420.0,1.9269
410.0,1.8847
400.0,1.7992
390.0,1.7085
380.0,1.6207
370.0,1.5375
360.0,1.4663
350.0,1.4292
340.0,1.4500
330.0,1.5258
320.0,1.6204
310.0,1.6973
300.0,1.7269
290.0,1.7150
280.0,1.6975
270.0,1.7082
260.0,1.7329
250.0,1.7747
